,relationships,funding_rounds,funding_total_usd,log_funding_total_usd,milestones,log_milestones,avg_participants,log_avg_participants,age_funding_span,age_milestone_span,funding_duration_days,lifetime_days,relationships_per_round,milestones_per_year,funding_per_participant,is_top500,labels,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD
215,5.0,3,52800000,17.782021767615884,0,0.0,5.3333,1.8458214273265856,3.5150000000000006,0.0,1283,1886.0,1.25,0.0,8336885.983610439,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
216,20.5,3,37000000,17.426428497635523,4,1.6094379124341003,1.3333,0.8472835745708761,4.449300000000001,3.0493000000000006,1624,1886.0,6.0,0.9878250561825499,15509048.343547765,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
217,14.0,3,14229998,16.470862899791964,3,1.3862943611198906,3.0,1.3862943611198906,2.6,0.7534000000000001,949,1886.0,3.5,1.7001493054629804,3557499.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
218,7.0,2,3000000,14.914123179965662,2,1.0986122886681096,2.5,1.252762968495368,1.7151,2.0246999999999997,626,1886.0,2.3333333333333335,0.6612226005884881,857142.8571428572,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
219,10.0,1,20000000,16.811242881518265,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,5.0,1.0,10000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,6.0,2,2000000,14.508658238524095,3,1.3862943611198906,1.5,0.9162907318741551,1.3479999999999999,0.4410999999999998,492,1886.0,2.0,1.7001493054629804,800000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
221,3.0,2,19900000,16.806230339945976,2,1.0986122886681096,2.0,1.0986122886681096,2.2740000000000005,0.767100000000001,830,1886.0,1.0,1.1317978609020423,6633333.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
222,6.0,1,1500000,14.220976332738882,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,3.0,1.0,750000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,4.0,1,325000,12.691583538230217,1,0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,0,1886.0,2.0,1.0,65000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
224,16.0,1,3500000,15.068273812173887,2,1.0986122886681096,5.0,1.791759469228055,0.0,0.5396999999999998,0,1886.0,6.0,1.2989543417548874,583333.3333333334,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,7.0,4,30000000,17.216707972959764,2,1.0986122886681096,2.0,1.0986122886681096,2.3836000000000004,2.6082,870,1886.0,1.4,0.5542929992794191,10000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
226,1.0,1,50000000,17.72753358339242,0,0.0,6.0,1.9459101490553132,0.0,0.0,0,1886.0,0.5,0.0,7142857.142857143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,5.0,1,2000000,14.508658238524095,2,1.0986122886681096,3.0,1.3862943611198906,0.0,0.46850000000000014,0,1886.0,2.5,1.361933946203609,500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,20.5,6,57725000,18.09217669086922,2,1.0986122886681096,2.3333,1.2039628042759356,4.3315,2.1835000000000004,1581,1886.0,3.5714285714285716,0.6282393591958535,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
229,4.0,3,27690547,17.136601685489413,1,0.6931471805599453,4.5,1.7047480922384253,4.1644000000000005,0.0,1520,1886.0,1.0,1.0,5034644.909090909,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
230,20.5,1,9000000,16.012735246411598,0,0.0,4.0,1.6094379124341003,0.0,0.0,0,1886.0,6.0,0.0,1800000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
231,12.0,2,7500000,15.830413711839864,3,1.3862943611198906,3.5,1.5040773967762742,1.0466,1.0054999999999996,382,1886.0,4.0,1.4958863126402395,1666666.6666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,9.0,2,10000000,16.118095750958314,1,0.6931471805599453,2.0,1.0986122886681096,0.8053999999999999,0.0,294,1886.0,3.0,1.0,3333333.3333333335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233,7.0,4,5965000,15.601419781158732,1,0.6931471805599453,1.0,0.6931471805599453,5.2384,0.0,1912,1886.0,1.4,1.0,2982500.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
234,9.0,1,4000000,15.201805169084134,4,1.6094379124341003,1.0,0.6931471805599453,0.0,5.465625000000001,0,1886.0,4.5,0.4513144533453684,2000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,2.0,1,5000000,15.424948670398354,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.0,1.0,2500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,15.0,1,11500000,16.257857680289998,2,1.0986122886681096,2.0,1.0986122886681096,0.0,2.2904,0,1886.0,6.0,0.6078288353999514,3833333.3333333335,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,2.0,2,1050000,13.864301674514206,1,0.6931471805599453,1.0,0.6931471805599453,1.1122999999999998,0.0,406,1886.0,0.6666666666666666,1.0,525000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,13.0,2,5500000,15.520258832020865,2,1.0986122886681096,2.0,1.0986122886681096,0.1862999999999999,1.9808000000000001,68,1886.0,4.333333333333333,0.670960815888352,1833333.3333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,17.0,3,5000000,15.424948670398354,4,1.6094379124341003,1.6667,0.980841752933602,2.0028,2.2493000000000003,731,1886.0,4.25,1.2310343766349674,1874976.562792965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
240,11.0,2,3700000,15.123843647884687,3,1.3862943611198906,3.0,1.3862943611198906,1.6768,3.0219,612,1886.0,3.6666666666666665,0.7459161093015738,925000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
241,4.0,2,7000000,15.76142084987672,0,0.0,2.0,1.0986122886681096,1.7945,0.0,655,1886.0,1.3333333333333333,0.0,2333333.3333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,14.0,2,32000000,17.281246492014,4,1.6094379124341003,3.5,1.5040773967762742,0.915,1.8136999999999999,334,1886.0,4.666666666666667,1.4216156662046417,7111111.111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
243,8.0,3,7900000,15.882373444019521,2,1.0986122886681096,2.0,1.0986122886681096,3.5178000000000003,0.38900000000000023,1284,1886.0,2.0,1.4398848092152625,2633333.3333333335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,16.0,5,57725000,18.197537205138154,3,1.3862943611198906,2.25,1.1786549963416462,5.611,4.6548,2048,1886.0,2.6666666666666665,0.5305227417415294,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
245,1.0,1,5000000,15.424948670398354,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.5,1.0,2500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
246,5.0,2,2100000,14.557448378884015,3,1.3862943611198906,1.5,0.9162907318741551,2.1863,5.194599999999999,798,1886.0,1.6666666666666667,0.48429277112323643,840000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
247,6.0,4,22250000,16.917852611520342,1,0.6931471805599453,2.5,1.252762968495368,4.191800000000001,0.0,1530,1886.0,1.2,1.0,6357142.857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
248,6.0,2,1975000,14.496079462646344,2,1.0986122886681096,3.0,1.3862943611198906,0.9617000000000001,5.465625000000001,351,1886.0,2.0,0.11508738009333587,493750.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
249,0.0,1,1000000,13.815511557963774,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.7342000000000004,0,1886.0,0.0,1.1532695190866102,500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250,0.0,1,35000000,17.370858648025116,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.0,0.0,15509048.343547765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,12.0,6,57725000,18.300219382280847,5,1.791759469228055,3.1667,1.4271243556081459,4.2438,1.9480000000000017,1549,1886.0,1.5,1.6960651289009487,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
252,3.0,1,26000000,17.073607134447293,0,0.0,2.0,1.0986122886681096,0.0,0.0,0,1886.0,1.5,0.0,8666666.666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
253,3.0,1,100000,11.51293546492023,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.7562,0,1886.0,1.5,1.1388224575788635,50000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,6.0,1,5000000,15.424948670398354,3,1.3862943611198906,1.0,0.6931471805599453,0.0,1.1067999999999998,0,1886.0,3.0,1.4239605088285554,2500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,5.0,2,7300000,15.803385043104912,0,0.0,3.0,1.3862943611198906,1.4739999999999993,0.0,538,1886.0,1.6666666666666667,0.0,1825000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
256,8.0,3,57725000,17.97564287632987,2,1.0986122886681096,4.0,1.6094379124341003,4.2247,5.465625000000001,1542,1886.0,2.0,0.25776849811184577,12816000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
257,8.0,2,5800000,15.573368647930426,2,1.0986122886681096,4.0,1.6094379124341003,0.38349999999999995,1.8027,140,1886.0,2.6666666666666665,0.7135976023120563,1160000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
258,6.0,4,57725000,18.309749194418266,2,1.0986122886681096,1.0,0.6931471805599453,1.7507000000000001,0.07669999999999977,639,1886.0,1.2,1.7001493054629804,15509048.343547765,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
259,11.0,4,23350000,16.966107584905732,2,1.0986122886681096,3.0,1.3862943611198906,4.6713000000000005,1.0822000000000003,1705,1886.0,2.2,0.9605225242531936,5837500.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
260,7.0,2,13500000,16.41820031748273,0,0.0,2.5,1.252762968495368,2.2767000000000004,0.0,831,1886.0,2.3333333333333335,0.0,3857142.8571428573,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,13.0,2,24500000,17.01418371633128,2,1.0986122886681096,5.5,1.8718021769015913,0.7725999999999997,0.02459999999999951,282,1886.0,4.333333333333333,1.7001493054629804,3769230.769230769,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
262,2.0,1,10000000,16.118095750958314,1,0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,0,1886.0,1.0,1.0,2000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,3.0,1,8500000,15.955576839107596,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,0.0,4250000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
264,0.0,1,6000000,15.607270193858982,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,0.0,0.0,1500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
265,3.0,1,2000000,14.508658238524095,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,1.5,1.0,666666.6666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266,3.0,2,4100000,15.226497775576945,2,1.0986122886681096,1.5,0.9162907318741551,0.8247,1.1123,301,1886.0,1.0,0.9468352033328598,1640000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5.0,1,6200000,15.64006001130563,4,1.6094379124341003,2.0,1.0986122886681096,0.0,5.465625000000001,0,1886.0,2.5,0.5429544868401407,2066666.6666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
268,8.0,2,12250000,16.32103657658766,1,0.6931471805599453,2.5,1.252762968495368,1.4876000000000005,0.0,543,1886.0,2.6666666666666665,1.0,3500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
269,3.0,2,11725600,16.277285128978708,2,1.0986122886681096,2.0,1.0986122886681096,1.6767000000000003,3.0108999999999995,612,1886.0,1.0,0.49864120272258106,3908533.3333333335,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
270,1.0,2,16000000,16.588099342704055,0,0.0,3.0,1.3862943611198906,1.5149999999999997,0.0,553,1886.0,0.3333333333333333,0.0,4000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
271,10.0,3,5056559,15.43619696816912,2,1.0986122886681096,1.6667,0.980841752933602,1.9069000000000003,1.5918,696,1886.0,2.5,0.7716644802839725,1896185.9226759665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
272,9.0,1,100000,11.51293546492023,3,1.3862943611198906,1.0,0.6931471805599453,0.0,2.0411,0,1886.0,4.5,0.9864851533984413,50000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,11.0,3,57725000,18.037955137476448,3,1.3862943611198906,4.0,1.6094379124341003,4.6329,4.298699999999999,1691,1886.0,2.75,0.5661766093570122,13640000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
274,5.0,3,33000000,17.312018149733785,1,0.6931471805599453,3.6667,1.5404521837787817,5.219100000000001,0.0,1905,1886.0,1.25,1.0,7071378.061585274,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
275,8.0,3,3352194,15.0251259131164,2,1.0986122886681096,7.25,2.3513752571634776,1.5151000000000001,0.24660000000000037,553,1886.0,2.0,1.6043638697256533,319256.5714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
276,5.0,2,2212000,14.609408093703827,2,1.0986122886681096,3.0,1.3862943611198906,0.49860000000000015,2.0,182,1886.0,1.6666666666666667,0.6666666666666666,553000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
277,1.0,4,19800000,16.801192546169812,0,0.0,5.0,1.791759469228055,1.3890000000000002,0.0,507,1886.0,0.2,0.0,3300000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,6.0,2,4500000,15.319588176962746,2,1.0986122886681096,3.0,1.3862943611198906,0.26850000000000007,0.06020000000000003,98,1886.0,2.0,1.7001493054629804,1125000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
279,2.0,2,14000000,16.454567959008102,1,0.6931471805599453,1.5,0.9162907318741551,0.0027999999999996916,0.0,1,1886.0,0.6666666666666666,1.0,5600000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
280,4.0,1,100000,11.51293546492023,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.3315,0,1886.0,2.0,1.502065339842283,50000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
281,4.0,2,9900000,16.108045416114916,2,1.0986122886681096,2.0,1.0986122886681096,1.0712000000000002,2.3398000000000003,391,1886.0,1.3333333333333333,0.5988382537876519,3300000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
282,10.0,3,7600000,15.843658936835498,2,1.0986122886681096,5.0,1.791759469228055,5.063,0.7890000000000006,1848,1886.0,2.5,1.1179429849077693,1266666.6666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
283,2.0,1,50000,11.509855721179598,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,1.0,1.0,16666.666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
284,3.0,1,650000,13.384729180332174,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,0.0,325000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
285,8.0,3,10500000,16.166885910365842,3,1.3862943611198906,2.0,1.0986122886681096,1.8110000000000002,0.31240000000000023,661,1886.0,2.0,1.7001493054629804,3500000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
286,12.0,1,500000,13.122365377402328,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.9178,0,1886.0,6.0,1.0428616122640526,250000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287,2.0,2,24300000,17.00598694946304,3,1.3862943611198906,2.5,1.252762968495368,2.1096000000000004,5.465625000000001,770,1886.0,0.6666666666666666,0.32657326671238696,6942857.142857143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288,6.0,2,18000000,16.705882371415992,1,0.6931471805599453,4.0,1.6094379124341003,0.3835999999999995,0.0,140,1886.0,2.0,1.0,3600000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
289,20.5,3,26000000,17.073607134447293,5,1.791759469228055,3.6667,1.5404521837787817,2.8903999999999996,2.7151000000000005,1055,1886.0,6.0,1.3458587924954912,5571388.775794458,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
290,2.0,2,9500000,16.066802461833923,0,0.0,3.0,1.3862943611198906,2.7889999999999997,0.0,1018,1886.0,0.6666666666666666,0.0,2375000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
291,6.0,1,16980999,16.64760562992844,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,3.0,1.0,8490499.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
292,2.0,1,5000000,15.424948670398354,2,1.0986122886681096,3.0,1.3862943611198906,0.0,2.4055,0,1886.0,1.0,0.5872852738217589,1250000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
293,3.0,1,350000,12.765691290604371,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,0.0,175000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
294,1.0,5,13130000,16.390410322440438,1,0.6931471805599453,2.0,1.0986122886681096,3.7342,0.0,1363,1886.0,0.16666666666666666,1.0,4376666.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
295,1.0,1,20000000,16.811242881518265,2,1.0986122886681096,1.0,0.6931471805599453,0.0,2.8219,0,1886.0,0.5,0.5232999293545095,10000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,18.0,3,26500000,17.0926553286923,4,1.6094379124341003,2.0,1.0986122886681096,2.7945,4.928800000000001,1020,1886.0,4.5,0.6746727836999055,8833333.333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
297,4.0,2,15000000,16.52356082573315,0,0.0,5.0,1.791759469228055,0.40549999999999997,0.0,148,1886.0,1.3333333333333333,0.0,2500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298,0.0,1,2600000,14.77102238760702,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.0,0.0,1300000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
299,1.0,4,21470000,16.882167216431583,0,0.0,3.5,1.5040773967762742,3.6355999999999997,0.0,1327,1886.0,0.2,0.0,4771111.111111111,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
300,5.0,1,20000,11.509855721179598,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.589,0,1886.0,2.5,1.2586532410320956,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
301,10.0,2,3600000,15.096444681204078,3,1.3862943611198906,1.0,0.6931471805599453,0.6657,4.9178,243,1886.0,3.3333333333333335,0.5069451485349286,1800000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
302,20.5,6,27300000,17.122397296785223,4,1.6094379124341003,2.0,1.0986122886681096,6.4192,0.39450000000000074,2343,1886.0,2.875,1.7001493054629804,9100000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
303,8.0,1,2600000,14.77102238760702,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,4.0,1.0,866666.6666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,5.0,1,5000000,15.424948670398354,2,1.0986122886681096,1.0,0.6931471805599453,0.0,1.411,0,1886.0,2.5,0.8295313148071339,2500000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
305,2.0,2,17000000,16.648723960844016,2,1.0986122886681096,3.5,1.5040773967762742,1.4658000000000007,2.5562000000000005,535,1886.0,0.6666666666666666,0.5623980653506552,3777777.777777778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
306,0.0,1,662000,13.403022345492023,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,0.0,0.0,165500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
307,12.0,2,3750000,15.137266664613225,2,1.0986122886681096,4.0,1.6094379124341003,1.0247,0.726,374,1886.0,4.0,1.1587485515643106,750000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
308,20.5,4,45000000,17.622173069956816,6,2.1972245773362196,4.6667,1.7346069377237465,5.7808,3.9067999999999996,2110,1886.0,6.0,1.6303904785196055,7941129.758060248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
309,9.0,2,6700000,15.717618233614914,4,1.6094379124341003,7.25,2.1972245773362196,1.9781000000000004,3.2767000000000004,722,1886.0,3.0,0.9353005822246124,744444.4444444445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
310,12.0,3,20750000,16.84805685283375,2,1.0986122886681096,2.3333,1.2039628042759356,3.7042,2.474,1352,1886.0,3.0,0.5757052389176741,6225062.250622506,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
311,5.0,4,19000000,16.759949589762293,0,0.0,2.0,1.0986122886681096,6.3425,0.0,2315,1886.0,1.0,0.0,6333333.333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
312,20.0,3,22500000,16.929025911619092,0,0.0,4.0,1.6094379124341003,1.085,0.0,396,1886.0,5.0,0.0,4500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
313,10.0,3,7300000,15.803385043104912,3,1.3862943611198906,2.0,1.0986122886681096,2.5945,1.5178000000000003,947,1886.0,2.5,1.1915164032091508,2433333.3333333335,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
314,16.0,6,26390819,17.08852678037267,3,1.3862943611198906,1.3333,0.8472835745708761,6.986375,1.5889999999999995,2550,1886.0,2.0,1.1587485515643108,11310512.578751124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
315,4.0,1,10000000,16.118095750958314,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,2.0,0.0,2500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1.0,1,31000,11.509855721179598,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,0.5,1.0,10333.333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317,16.0,3,21500000,16.88356353960952,4,1.6094379124341003,3.3333,1.4663293764561487,0.9809000000000001,4.3972999999999995,358,1886.0,4.0,0.7411112963889352,4961576.62751252,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318,5.0,1,4000000,15.201805169084134,1,0.6931471805599453,5.0,1.791759469228055,0.0,0.0,0,1886.0,2.5,1.0,666666.6666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
319,5.0,3,9400000,16.056220353623207,4,1.6094379124341003,4.0,1.6094379124341003,3.2027,1.0355999999999996,1169,1886.0,1.25,1.7001493054629804,1880000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
320,9.0,3,5600000,15.53827733427679,4,1.6094379124341003,2.0,1.0986122886681096,2.0877,3.1178,762,1886.0,2.25,0.9713924911360435,1866666.6666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
321,9.0,2,6000000,15.607270193858982,2,1.0986122886681096,2.5,1.252762968495368,1.0439000000000003,1.8931,381,1886.0,3.0,0.6912999896305001,1714285.7142857143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
322,20.5,4,57725000,17.92152626332182,3,1.3862943611198906,2.0,1.0986122886681096,6.986375,1.7698999999999998,2550,1886.0,6.0,1.0830715910321673,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
